CompID,Au,Az,BOG,Bulk,Bprime,C11,C12,C44,Composition,Crystal,Eform,Eform_str,Group,LattPara,Poisson,Shear,Etot,sws,Youngs,bcc2hcp,bcc2sublatt,Smix,Gmix,E_negativity,amass,C_thermoExpansion,radius,volume,VEC,density,Tm,Exp_Bulk,Exp_Youngs,Exp_Shear,Exp_Poisson,Exp_C11,Exp_C12,Exp_C44,Exp_C13,Exp_C33,C13,C33,COA,R0,CS0,volume_TC,radius_TC,bcc2hcp_Gmix_TC,bcc2hcp_Gmix_TC_diff,volume_EXP,Exp_Surf,Cal_Surf,E_GBR,DOS_EF,E_USF,ShearBurger,ShearBurger_Surf,USF_Surf,Exp_Az,b2h,D_Surf_GBR,ShearBurger_D_Surf_GBR,Surf_USF
20700,3.17438416,4.407089260810144,3.03139073,157.42452172,4.00425639,212.29137608,170.04905491,93.08283999,Hf100,hcp,0.0,0.0,training set,3.150856,0.3513994,51.93145187,-30195.84119573,3.28198421,140.36026623,-0.10065849,,0.0,0.0,1.3,178.49,5.9e-06,1.7367513755092383,21.9432809635884,4.0,13.507087695309318,2506.0,110.0,78.0,30.0,0.37,190.0,75.0,60.0,66.0,204.0,93.7176556,277.69363864,1.62000092,-0.01941725,678.24274569,22.31325964,1.746458,-0.10336659,0.0027081,22.39195284025045,2.193,2.314,0.411,5.95,0.42,9.215443,4.202208,0.191518,1.043478,-0.18,1.903,4.84258705,5.509524
20400,0.90514496,2.3263037329492784,1.7996446,94.76191175,4.00850367,147.73896021,84.13458648,73.98154602,Zr100,hcp,0.0,0.0,training set,3.23572594,0.26558595,52.65590317,-7198.43973573,3.36853184,133.28114225,-0.05975024,,0.0,0.0,1.33,91.224,5.7e-06,1.782550412260108,23.725428926606536,4.0,6.384757876175789,2128.0,91.0,67.0,33.0,0.34,155.0,67.0,36.0,65.0,172.0,47.58946585,199.85065778,1.61732852,0.035281,478.50981761,23.2834539,1.771412,-0.0512738,-0.00847644,23.265527820492373,2.0,2.111,0.314,4.621,0.25,10.281829,5.140914,0.125,0.818182,-0.08,1.797,5.72166326,8.444
10800,0.33176806,1.68191193,2.17240995,196.94310115,4.00285174,285.47667058,152.67631643,111.67924976,Ta100,bcc,0.0,0.0,training,3.33308766,0.30045841,90.65650871,-31252.46012316,3.10126851,235.7900382,0.32558762,1000.0,0.0,0.0,1.5,180.94788,6.3e-06,1.641120738532129,18.51442426473248,5.0,16.229034430043487,3290.0,200.0,186.0,67.0,0.34,261.0,157.0,82.0,157.0,261.0,152.67631643,285.47667058,1.0,0.0,796.8021249000001,18.01853584,1.626336,0.13182499,0.19376263,17.9685,3.15,3.084,1.5,3.24,0.726,19.165578,6.084311,0.349206,1.576923,0.3,1.584,12.09948136,4.247934
20100,0.63846044,2.129663666486941,1.80903639,111.48632161,4.01828328,175.66301231,94.86889146,86.03215182,Ti100,hcp,0.0,0.0,training set,2.92908219,0.26661358,61.62746222,-1707.63503924,3.04469617,156.11636106,-0.08510609,,0.0,0.0,1.54,47.867,8.6e-06,1.611183943281436,17.519591829853493,4.0,4.536925204955798,1941.0,107.0,116.0,44.0,0.32,176.0,87.0,51.0,68.0,191.0,62.72174192,211.48721334,1.61001037,0.00830748,491.11247588,17.65995921,1.615475,-0.04715164,-0.03795445,17.63561141885574,2.1,2.516,0.365,5.029,0.395,12.502299,5.953476,0.188095,1.146067,-0.1,2.151,5.81231927,6.36962
10500,0.15183775,0.70197082,3.09971902,176.42481113,4.00681364,270.22071945,129.52685697,49.38149297,Nb100,bcc,0.0,0.0,training,3.32279025,0.35435701,56.91638828,-7640.95960321,3.0916873,154.17021919,0.35543662,1000.0,0.0,0.0,1.6,92.90638,7.3e-06,1.6360505801822374,18.34335566002716,5.0,8.410390208082987,2750.0,170.0,105.0,38.0,0.4,246.0,139.0,29.0,139.0,246.0,129.52685697,270.22071945,1.0,0.0,844.1631748799998,17.97745354,1.625099,0.11109779,0.24433883,17.9685,2.655,2.685,1.23,2.256,0.674,10.861762,4.091059,0.312618,0.542056,0.3,1.455,7.46512857,3.98368
10200,0.2591688,0.6308757,3.20953925,186.64159635,4.01313126,288.75120654,135.58679125,48.31385404,V100,bcc,0.0,0.0,training,3.0017422,0.35887158,58.15214647,-1898.6480882,2.79296842,158.04259861,0.29788057,1000.0,0.0,0.0,1.63,50.9415,8.4e-06,1.4779753450394764,13.523533361317794,5.0,6.255052310534407,2183.0,160.0,128.0,47.0,0.37,228.0,119.0,43.0,119.0,228.0,135.58679125,288.75120654,1.0,0.0,918.98649174,13.82910721,1.489025,0.04891619,0.24896438,13.909063499999998,2.622,3.028,1.33,4.445,0.713,12.30939,4.694657,0.312738,0.788991,0.27,1.698,7.24934636,4.246844
10300,0.09495396,0.75549792,2.08271608,238.91258071,4.01889221,419.84337672,148.44718271,102.51962969,Cr100,bcc,0.0,0.0,training,2.89536001,0.29305059,114.7120259,-2101.78495606,2.6939852,296.65690557,0.45912306,1000.0,0.0,0.0,1.66,51.9961,4.9e-06,1.4255956769827147,12.136060129557972,6.0,7.114468235282614,2180.0,162.0,279.0,115.0,0.21,350.0,69.0,101.0,69.0,350.0,148.44718271,419.84337672,1.0,0.0,1628.3771640599998,11.9921498,1.419938,0.0436166,0.41550646,12.321085500000002,2.3,3.505,1.78,0.7606,1.549,28.721304,12.487523,0.869565,0.718861,0.42,1.725,16.65003124,2.26275
10600,0.10909317,0.7405339,1.90286317,261.29894057,4.00229403,480.49017993,151.70332089,121.73890769,Mo100,bcc,0.0,0.0,training,3.17010593,0.27640605,137.31882824,-8099.19702469,2.9496223,350.54916736,0.51045844,1000.0,0.0,0.0,2.16,95.94,4.8e-06,1.5608730143030527,15.929103273322736,6.0,10.001330524035724,2896.0,272.0,329.0,126.0,0.31,450.0,173.0,125.0,173.0,450.0,151.70332089,480.49017993,1.0,0.0,1972.72115424,15.59040206,1.549731,0.11969958,0.39075886,15.627937499999998,3.0,3.454,2.04,0.9874,1.425,34.345007,11.448336,0.733333,0.902527,0.44,1.414,24.28925556,2.42386
10900,0.00518201,0.93640962,1.82548061,299.44146027,4.01393897,526.94747387,185.68845347,159.77911535,W100,bcc,0.0,0.0,training,3.19494563,0.26839134,164.03431459,-32332.53622619,2.97273438,416.11940879,0.58168482,1000.0,0.0,0.0,2.36,183.84,4.5e-06,1.5731034012161205,16.30648743618814,6.0,18.72099749027016,3695.0,310.0,411.0,161.0,0.28,523.0,203.0,160.0,203.0,523.0,185.68845347,526.94747387,1.0,0.0,2047.5541224,15.8483661,1.558231,0.1528631,0.42882172,15.9275065,3.675,4.005,2.61,0.6815,1.786,44.126011,12.007078,0.734694,1.0,0.54,1.395,31.63154927,2.242441
